Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Lake Highland Prep PS,Strake Jesuit  EP,Vik Maan,Neg,28.9,29.0
American Heritage Broward MC,Lake Highland Prep NP,Tej Gedela,Aff,29.1,28.9
Lake Highland Prep AV,West Des Moines Valley SJ,Mitchell Buehler,Neg,28.0,28.2
Stoneman Douglas SK,West Des Moines Valley AM,David Herrera,Neg,28.6,28.7
Strake Jesuit  AR,West Broward HP,Colter Heirigs,Neg,28.3,28.5
Stoneman Douglas CC,Lake Highland Prep GM,Garrett Bishop,Neg,28.0,28.2
Holy Trinity Episcopal RP,West Des Moines Valley LS,Nicholas Randazzo,Neg,28.5,28.8
Cypress Bay ZR,Western EB,Lotem Levy,Aff,29.2,29.2
Lake Highland Prep SV,Christopher Columbus AM,Vik Maan,Aff,28.7,28.6
Sequoyah PJ,Lake Highland Prep WH,Wyatt Hatfield,Neg,28.6,29.3
Strake Jesuit  NW,Charlotte Latin EL,Amanda Ciocca,Aff,29.8,29.3
Buchholz SM,Scarsdale DH,Mitchell Buehler,Neg,29.5,29.6
Everglades AW,American Heritage Broward SS,Sanjana Bhatnagar,Neg,28.5,29.4
Plano East PG,Strake Jesuit  RCh,Colter Heirigs,Neg,28.8,29.1
Lake Highland Prep JE,Denver East LF,Christian Han,Neg,28.4,28.5
Homewood-Flossmoor KG,Norman North EH,Christian Han,Neg,28.5,27.5
Spanish River JL,Neenah SH,Delon Fuller,Neg,27.6,27.7
Christopher Columbus MM,Pine View EL,David Herrera,Neg,28.9,29.2
Trinity Prep JC,West Des Moines Valley RT,Vedansh Chauhan,Neg,29.4,29.6
Pompano Beach CC,Central Jersey Senior SS,Jonathan Jeong,Neg,27.8,27.8
Bethesda Chevy Chase DR,Cypress Bay MZ,Archit Kumar,Aff,28.5,28.1
Nova CD,Denver East MB,Cesar Guadamuz,Neg,27.0,28.0
Niceville NF,Stoneman Douglas AB,Becca Traber,Aff,29.2,26.8
Strake Jesuit  VJ,Homewood-Flossmoor PJ,Becca Traber,Aff,29.3,28.5
Charlotte Latin AS,Central Jersey Senior AS,Sanjana Bhatnagar,Neg,29.0,29.1
Strake Jesuit  DAr,Palm Bay Magnet CN,Arun Kodumuru,Aff,29.2,28.4
Lake Highland Prep HL,Strake Jesuit  JW,Matt Moorhead,Neg,29.1,29.3
Altamont EM,Millburn ST,Nicholas Randazzo,Neg,27.9,29.5
Lake Highland Prep VS,Trinity Prep AD,Matt Moorhead,Aff,27.9,27.8
Durham CW,Strake Jesuit  JK,Archit Kumar,Neg,28.1,29.3
Nova TA,Sequoyah AG,Vedansh Chauhan,Aff,29.1,29.0
L C Anderson NW,Christopher Columbus ND,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
