Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Strake Jesuit  MM,Bronx Science LW,Allison Huang,Aff,28.5,28.7
East Chapel Hill NC,Bronx Science KH,Kristin Cruz,Aff,29.9,29.0
Ardsley LL,Collegiate SG,T.J. Maher,Aff,28.4,28.0
Strake Jesuit  KS,Hawken AS,Antonina Clementi,Aff,30.0,29.0
Lexington TG,Hunter MC,Irene Kim,Aff,28.5,28.4
Stuyvesant LC,Aragon ZA,Jack Booth,Neg,28.9,29.2
Bronx Science RP,Lexington AT,Stephen Scopa,Aff,27.0,28.0
Chaminade ZS,San Mateo YR,Eva Lamberson,Neg,28.9,29.4
Strake Jesuit  JK,McDowell JJ,Cameron Chacon,Neg,29.3,29.5
Stuyvesant DZ,Los Altos AK,Andrew Gong,Neg,28.6,28.8
Lexington MS,Saratoga AG,Andrew Gong,Neg,28.6,29.1
Millburn AX,Westridge TW,Dylan Council,Aff,29.4,29.1
Poly Prep Country Day RG,Princeton SS,Tommy Yu,Neg,29.4,29.0
American Heritage Broward JW,Westridge KY,Kat Butler,Neg,29.5,29.6
Harrison JP,Millburn MM,Evan Li,Aff,28.9,28.4
Chaminade AS,Strake Jesuit  KM,Vik Maan,Neg,29.1,29.4
Charlotte Latin EL,Southlake Carroll EP,Chandra Kandanuru,Aff,29.0,28.8
Summit MR,Germantown YK,Cindy Li,Aff,28.8,28.4
Lexington JB,Byram Hills AK,Tommy Yu,Aff,29.5,29.4
Scarsdale DH,Lexington SF,Mariana Colicchio,Aff,29.8,29.0
W F West LH,Laurel KE,Irene Kim,Neg,28.2,28.8
Dwight-Englewood EK,Lexington AG,Andrew Chin,Aff,29.0,28.8
Strake Jesuit  JS,South Eugene KS,Tyler Wood,Aff,29.2,29.1
Palm Bay Magnet CN,Millburn ST,Eva Lamberson,Neg,28.2,28.6
Strath Haven AM,Harrison TB,James Coppola,Aff,29.0,28.8
Bronx Science NS,Harrison JG,Jayanne Forrest,Aff,29.1,28.8
Ridge RD,Lexington RM,Yolanda Wang,Aff,29.9,28.5
La Salle TP,Stuyvesant HJ,Kat Butler,Neg,28.9,29.2
Strake Jesuit  JW,Meadow Glen VW,T.J. Maher,Aff,29.4,28.9
Lexington RL,Collegiate ND,Jayanne Forrest,Aff,29.0,28.8
American Heritage Broward TK,Norman North TA,Chandra Kandanuru,Neg,28.5,29.1
Eastern LW,Scarsdale JK,Vik Maan,Neg,28.8,29.4
Randolph CC,Lexington AR,Yolanda Wang,Aff,29.0,28.8
American Heritage Broward SS,Durham SA,Sarai Pridgen,Aff,29.5,29.2
Strake Jesuit  NW,American Heritage Broward MC,Sam Azbel,Neg,29.0,29.1
Montville AM,Charlotte Country Day AC,Allison Huang,Neg,28.3,28.5
Laurel KT,Bergen County Academies AK,Mona Pinjani,Neg,28.8,29.0
