Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Flower Mound AM,Delores Taylor Arthur School for Young Men JB,Evan Engel,Aff,29,27
Southlake Carroll ASh,Winston Churchill SR,Daksh Kapoor,Aff,29,27
Lovejoy SD,Greenhill AK,Aashir Sanjrani,Neg,29,30
Dulles AS,Memorial EJ,Rodrigo Paramo,Neg,28,28
Lake Highland Prep HL,McNeil MY,Asad Ahmed,Aff,29,28
Greenhill SL,Southlake Carroll DS,Nigel Taylor-Ward,Aff,30,29
Heights SC,Westlake AH,Ben Duong,Neg,29,30
Melissa AA,Coppell KT,Emily Jackson,Neg,28,30
Seven Lakes CO,Clear Lake MK,Evan Engel,Neg,28,28
Sage Oak AK,Southlake Carroll GD,Kristiana Baez,Aff,29,28
Isidore Newman HN,L C Anderson NW,Temitope Ogundare,Neg,29,29
Lake Highland Prep SS,Rock Hill ST,Joshua Adegoke,Neg,30,30
St Agnes SL,Coppell AJ,Diego Arcos,Aff,30,30
Westlake MR,Southlake Carroll AS,Anna Myers,Aff,29,28
Seven Lakes VS,Greenhill MA,Chase Laibe,Aff,29,29
Northland Christian JH,McNeil AM,Ben Duong,Aff,28,28
Stephen F Austin EN,Northland Christian JM,Elmer Yang,Neg,29,29
Carnegie Vanguard KF,Coppell NM,Blake Ziegler,Aff,29,29
Memorial MG,Clear Lake CW,Joshua Adegoke,Aff,30,29
BASIS Independent Silicon Valley JK,Kinkaid SZ,Harun Vemulapalli,Aff,28,28
Dripping Springs AK,Cypress Woods AZ,Asad Ahmed,Neg,28,29
Strake Jesuit  KM,St Agnes CL,Elmer Yang,Aff,29,29
Strake Jesuit  AS,Little Rock Central KC,Austin Broussard,Aff,30,28
Northland Christian LM,Cary Acad DH,Neville Tom,Neg,29,29
Westlake BR,Cary Acad RR,Harun Vemulapalli,Aff,30,30
Southlake Carroll TY,Lake Highland Prep VS,Nigel Taylor-Ward,Neg,28,28
Garland LA,Strake Jesuit  SV,Dominic Henderson,Neg,29,29
Greenhill DM,Heights EP,Emily Jackson,Neg,29,30
McNeil KJ,Jordan FJ,Daksh Kapoor,Neg,28,29
Southlake Carroll SK,Westwood AP,Anna Myers,Neg,28,29
Coppell SK,Jasper AR,Nine Abad,Aff,29,28
Strake Jesuit  VJ,Carnegie Vanguard JB,Austin Broussard,Aff,30,28
Clear Lake RM,Coppell IG,Jay Conklin,Aff,29,28
Heights CT,Isidore Newman AB,Rodrigo Paramo,Aff,29,29
Plano East ST,Travis B. Bryan EC,Armaan Christ,Aff,28,28
Cary Acad AH,Strake Jesuit  MM,Nine Abad,Neg,28,29
Isidore Newman SR,Westlake CC,Chase Laibe,Neg,28,29
L C Anderson LS,Memorial CS,Patrick Fox,Neg,29,29
Jasper RC,Westwood IX,Neville Tom,Neg,29,29
Plano East PG,Memorial DX,Dominic Henderson,Neg,29,30
Jenks GS,Greenhill PS,Blake Ziegler,Neg,29,29
McNeil AB,Coppell EH,Armaan Christ,Neg,29,29
Prosper ST,Southlake Carroll RD,Preston Stolte,Neg,27,28
Greenhill AKu,Emerson AA,Preston Stolte,Aff,28,28
Dripping Springs CB,Jordan KV,Kristiana Baez,Neg,28,29
Garland AG,Cary Acad SM,Jay Conklin,Neg,28,29
Westwood RK,Westlake AC,Aashir Sanjrani,Neg,28,29
Strake Jesuit  NW,Memorial AZ,Patrick Fox,Aff,29,29
Winston Churchill PH,Cypress Woods MM,Vishal Sivamani,Aff,28,28
Greenhill SK,Strake Jesuit  JW,dylan jones,Neg,29,30
Dripping Springs AH,Plano East VR,Diego Arcos,Neg,30,30
Plano East STr,Garland AJ,Jack Loeb,Aff,28,27
Jordan VS,Westwood SP,Temitope Ogundare,Aff,29,28
Garland NG,Isidore Newman JD,dylan jones,Neg,28,29
Northland Christian AH,James Bowie BR,Vishal Sivamani,Neg,29,29
Strake Jesuit  OZ,,,,,
