Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Omega CZ,Boston Latin PL,Daoshan Sun,Neg,"GZhao																																																												29.0																																																																																								HChen																																																												29.0","JLi																																																												29.0																																																																																								SParsi																																																												29.0"
Charlotte Latin AZ,Marvin Ridge KM,Robert Renegar,Aff,"HZhang																																																												28.0																																																																																								NAshri																																																												29.0","AMuslimani																																																												28.0																																																																																								AKanderi																																																												27.5"
Ardrey Kell SD,Cary Acad CV,Mani Ramasamy,Aff,"ASrivastava																																																												30.0																																																																																								MDhote																																																												29.0","LCanes																																																												28.0																																																																																								VVainateya																																																												29.0"
Durham SE,Charlotte Latin WR,Jonathan Kamdar,Neg,"AErden																																																												27.5																																																																																								JSpitzer																																																												28.0","DRao																																																												28.0																																																																																								NWillett																																																												29.0"
NC School Of Science and Math - Durham SV,Charlotte Latin BG,Ritu Dass,Neg,"RShan																																																												29.0																																																																																								KVallabhajosyula																																																												29.5","NBerman																																																												29.5																																																																																								SGaddam																																																												29.0"
Bob Jones FE,Durham EG,Ashish Dubey,Aff,"EEdwards																																																												28.5																																																																																								LFrancis																																																												28.5","SGao																																																												28.0																																																																																								MEstigarribia																																																												28.5"
Marvin Ridge GW,Ardrey Kell SS,KamalaKannan Naganan,Neg,"MWilson																																																												29.5																																																																																								WGunderson																																																												29.0","RSun																																																												29.5																																																																																								SSureneni																																																												29.5"
Ballantyne Ridge RS,Marvin Ridge DK,Hemi Shah,Aff,"JShyam																																																												29.5																																																																																								NRamesh																																																												29.0","VKale																																																												28.0																																																																																								NDadhania																																																												28.5"
Ardrey Kell GS,Lambert Independent SP,Ishita Seth,Aff,"AShe																																																												28.0																																																																																								IGokulkumar																																																												29.0","BSun																																																												29.0																																																																																								KPatel																																																												27.0"
Marvin Ridge MP,Bob Jones BE,Sangeeta Kalyani,Aff,"JPotere																																																												30.0																																																																																								RMehta																																																												29.0","CBaugham																																																												29.5																																																																																								MEricson																																																												28.5"
Ardrey Kell AP,Cuthbertson VS,Suchith Kondadasula,Neg,"MPattan																																																												29.0																																																																																								IAhmed																																																												29.0","TVadde																																																												29.0																																																																																								KSong																																																												29.0"
North Gwinnett AL,Ballantyne Ridge BS,Nathan Lu,Aff,"SAnnambhotla																																																												29.0																																																																																								CLee																																																												28.0","ASrivastava																																																												24.0																																																																																								SBiswas																																																												25.0"
Ardrey Kell SV,Cary Acad AS,Alexander Sun,Aff,"ISaha																																																												28.5																																																																																								AVenkatachalam																																																												28.5","RAlmony																																																												28.0																																																																																								ASoldevila																																																												28.0"
Ardrey Kell VB,Marvin Ridge BI,Vishnu Balu,Neg,"SBethi																																																												28.0																																																																																								SVankayala																																																												28.0","ABelur																																																												30.0																																																																																								MIyer																																																												30.0"
Charlotte Country Day VV,Ardrey Kell MB,Chandrashekar Kandimalla,Neg,"AVaranese																																																												27.5																																																																																								JVaranese																																																												26.5","ABheemineni																																																												28.0																																																																																								AMaddi																																																												26.5"
Durham BH,Lambert Independent ML,Vivek Srinivasan,Aff,"RBass																																																												29.0																																																																																								RHechema																																																												30.0","JLiu																																																												28.5																																																																																								AMukker																																																												29.5"
Ardrey Kell GD,Charlotte Latin NO,Shyamsunder Padamati,Neg,"NDommety																																																												29.0																																																																																								AGhorpade																																																												28.0","ANarang																																																												30.0																																																																																								DOgbata																																																												27.0"
Cary Acad WC,Durham TS,Sachin Chandrakar,Neg,"MChuang																																																												28.0																																																																																								BWang																																																												28.5","ATsui																																																												28.5																																																																																								ISchulz																																																												29.0"
Cuthbertson PJ,Montgomery Blair AS,Deepta Vivek,Neg,"CPatel																																																												27.0																																																																																								DJaikumar																																																												24.0","RAwasthi																																																												28.0																																																																																								RShenolikar																																																												25.0"
