Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Harvard-Westlake KM,Northland Christian LM,Temitope Ogundare,Aff,30.0,29.9
Colleyville Heritage GM,Marlborough PP,Evan Engel,Neg,28.4,28.6
Marlborough KM,Clear Lake CW,Allyson Spurlock,Neg,29.2,29.3
Greenhill MA,Memorial CS,Truman Le,Neg,28.6,28.8
Lovejoy TK,Lawrenceville AN,Chris Castillo,Aff,28.9,28.8
Travis B. Bryan EC,Harker AA,Preston Stolte,Neg,28.8,29.0
Garland TZ,Elkins SS,Aadi Patil,Neg,28.5,29.3
St Thomas CO,Memorial CSu,wyatt hatfield,Neg,28.5,28.9
Strake Jesuit  CC,Clear Lake RM,Alice Waters,Neg,29.0,29.3
Strake Jesuit  MM,Harker RA,Dylan Jones,Neg,29.1,29.3
Marlborough FM,Harker ID,Aidan Etkin,Neg,28.6,28.7
Village SL,Strake Jesuit  AS,Lydia Wang,Neg,28.7,29.0
Greenhill VT,Acton-Boxborough NK,Alice Waters,Neg,29.1,29.3
Plano West AR,Greenhill MS,Truman Le,Aff,29.0,28.0
Lawrenceville MM,Memorial EJ,Chris Theis,Neg,28.8,29.1
Plano West NS,Harker SD,Evan Engel,Neg,28.5,29.1
Greenhill AK,Flower Mound SD,Claudia Ribera,Aff,29.6,29.0
Westlake MR,Heights EP,Nelson Okunlola,Neg,29.7,29.8
Garland LA,Strake Jesuit  LC,Bryce Sheffield,Aff,29.4,28.9
Winston Churchill JK,Dulles AJ,toby whisenhunt,Aff,28.7,28.5
Marlborough LF,Strake Jesuit  KM,Sophie Wilczynski,Neg,28.6,28.7
Westwood AP,Greenhill EX,Zaid Umar,Neg,27.8,28.0
Strake Jesuit  MB,Harker LC,Aryan Jasani,Neg,28.5,29.2
Harvard-Westlake WL,Clear Lake MK,Claudia Ribera,Aff,29.7,29.4
Garland KO,Westwood BS,Aadi Patil,Neg,28.4,29.6
Harker NB,Flower Mound AM,Adam Torson,Aff,29.1,29.0
Marlborough AM,Strake Jesuit  SV,Ishan Rereddy,Neg,29.4,29.5
Marlborough SG,Heights MW,Shania Hunt,Neg,28.9,29.0
Monta Vista AA,Greenhill TH,Jacob Nails,Aff,29.7,29.4
Westwood SM,Greenhill AN,Amanda Ciocca,Neg,28.8,29.3
Klein Oak JW,Heights CT,Chris Castillo,Aff,28.0,28.5
Village AW,Colleyville Heritage CB,Asad Ahmed,Neg,28.8,29.0
Vestavia Hills MH,Harker SSe,Chris Theis,Neg,28.3,28.6
Westwood AS,Marlborough OO,Shania Hunt,Neg,28.5,29.9
Harker AS,Dallas Highland Park AG,Drew Marshall,Aff,29.0,28.0
Northland Christian JH,Marlborough MS,Rodrigo Paramo,Aff,28.8,28.7
Barrington AC,Harker SS,Sruthi Ilangovan,Aff,29.7,29.6
Harker TP,Harvard-Westlake MR,Rodrigo Paramo,Aff,28.0,27.8
Winston Churchill PH,Greenhill SK,Allyson Spurlock,Neg,29.2,29.6
Lawrenceville TH,Dulles AA,Suhani Jampala,Aff,29.4,28.4
Clear Springs EG,Strake Jesuit  SW,Asad Ahmed,Aff,28.8,28.5
Strake Jesuit  MMa,Heights SC,Austin Broussard,Neg,27.5,29.1
Marlborough TZ,Westlake AH,Ishan Rereddy,Neg,28.9,29.3
Village SZ,Northland Christian AH,Diego Arcos,Aff,30.0,29.9
Greenhill DM,Strake Jesuit  RC,DH Henderson,Neg,29.0,29.2
