Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Apple Valley KW,Wilcox SM,Austin Broussard,Aff,28.5,27.0
San Marino CR,Monta Vista EY,Scott Brown,Neg,29.8,29.0
Lincoln East BH,William G. Enloe RN,Victor Chen,Aff,29.0,28.7
American PN,ModernBrain SH,Grace Cheng,Aff,27.5,27.4
Mission San Jose SS,Amador Valley EM,Amanda Ciocca,Aff,29.8,29.7
Emilio Garza,ModernBrain RC,Antonina Clementi,Aff,30.0,27.0
Colorado JE,Jordan VS,David Daniel,Aff,29.5,29.0
Lexington MS,"University HS, Irvine RN",Doron Darnov,Neg,28.5,28.6
Edgemont Junior-Senior EG,Millard North NL,Bennett Dombcik,Neg,28.6,29.3
Port of Los Angeles JK,Everett Yau,Raunak Dua,Neg,28.5,28.8
William G. Enloe TP,West Boca Raton DH,Joseph Barquin,Aff,28.0,27.5
Owensboro DD,Monta Vista AA,Carla Figueroa,Neg,25.0,28.5
Christopher Columbus AM,Isidore Newman HN,Daniel Shi,Neg,29.9,30.0
Edgemont Junior-Senior MB,Ridge MS,Matthew Godslove,Neg,27.0,28.0
Isidore Newman AB,Stockdale AG,Eric He,Aff,28.9,27.0
Los Altos AK,Honor AP,Colter Heirigs,Neg,28.7,28.9
Stockdale RP,San Marino CC,Javier Hernandez,Aff,28.7,28.1
Millard North SD,BASIS Independent School Silicon Valley JK,Aryan Jasani,Neg,28.5,28.7
Honor VD,Oak Ridge INDEPENDENT AA,Lukas Krause,Neg,29.0,29.2
Lexington AR,William G. Enloe AN,Elissa Lu,Neg,28.2,29.0
St Croix Prep BA,Isidore Newman NX,Kathy Martinez,Neg,29.2,29.0
ModernBrain SC,Palisades Charter SM,Randall Martinez,Aff,28.8,28.3
St Croix Prep LD,Christopher Columbus ND,Anshuman Mishra,Neg,27.5,28.4
Edgemont Junior-Senior NH,Palm Bay Magnet CN,Parth Misra,Neg,29.9,30.0
Owensboro KB,Saratoga BZ,Ari Moore,Neg,29.0,29.5
Lexington AT,Amador Valley KC,Miles Morton,Aff,29.5,29.4
Ardrey Kell RG,ModernBrain ES,EZE N,Aff,28.7,27.0
Perry JA,Putnam City North HS Independent IF,Pratham Soni,Aff,30.0,29.9
Jordan FJ,Stockdale NP,Alex Nelson,Aff,29.0,27.5
Chaminade AS,ModernBrain JA,Subha Rathnasabapathy,Aff,28.0,27.0
San Marino JL,Oxford VM,Kevin Ferdowsian,Neg,25.0,28.0
Oak Ridge INDEPENDENT AH,Monta Vista AS,Chaitra Pirisingula,Aff,28.1,28.0
Barrington AC,Ridge AA,Tajaih Robinson,Aff,29.2,29.1
Lake Highland Prep WH,William G. Enloe SM,Amy Nyberg,Aff,29.0,28.5
Independent from Washington-Liberty DM,Dublin HS Independent AG,Siddharth Sisodia,Aff,28.5,26.5
Solebury LN,Christopher Columbus MM,Vishal Sivamani,Aff,28.8,28.3
Providence Senior AK,Lexington RM,neel kanamangala,Aff,29.0,28.4
