Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Bellevue Youth AR,Phillips Exeter AD,Abby Chen,Aff,27.9,27.8
Golden State KS,Stuyvesant ELi,Arlin Birkby,Neg,27.0,27.4
Stanford OHS DS,Edgemont VS,Mitchell Akinjayeju,Neg,28.8,29.0
CR North NV,Bellaire ER,Zachary Reshovsky,Aff,28.0,27.5
Ardsley NN,Golden State AB,Alex Hant,Aff,28.4,28.0
James Logan NL,Coppell AA,Ananya Anand,Aff,27.8,20.0
Geffen Academy of UCLA JP,Golden State AM,Li Ding,Aff,28.0,26.8
MSTW Independent AD,Harvard-Westlake DB,Chris Randall,Neg,29.0,29.2
MSTW Independent AP,Research Triangle HF,Amanti Washington,Aff,29.4,29.0
Hawken JR,New Orleans Charter Science And Math JW,Anna Liu,Aff,30.0,29.5
Horace JM,New Orleans Charter Science And Math DN,Zafir Sayyed,Aff,28.0,27.5
Golden State JZ,Maccabees RS,Anthony Berryhill,Neg,29.0,30.0
Golden State CW,Bellevue Youth AM,Ken Bhardwaj,Aff,27.6,27.0
Foothill Independent NK,Stuyvesant EC,Roy Mathew,Aff,28.0,24.0
Lynbrook VK,Northwood JS,Harshini Sanjay,Aff,27.5,28.5
American TD,Ridge AM,Penelope Kimberling,Neg,29.0,29.5
Stratford Prep IJ,Harvard-Westlake AS,Rowen Hamilton,Aff,29.6,29.5
Lynbrook ST,Northwood MV,Cyrus Jackson,Aff,29.2,29.1
Northern Valley AC,Lynbrook AS,Jyleesa Hampton,Neg,28.8,28.9
ADL HY,Woodlands Independent ML,Ryan Morgan,Neg,28.6,28.7
West Des Moines Valley AR,Bellevue Youth NW,Ben Clarke,Neg,28.0,29.0
Issaquah Independent AF,Sharks Independent JP,Jordan Brown,Neg,29.0,29.7
Stuyvesant EL,Sharks Independent JZ,Matt Casas,Neg,28.7,28.8
Stuyvesant EJ,Albuquerque EG,Tristan Voss,Aff,29.2,29.1
James Logan NK,CR North JL,Grant Brown,Neg,28.9,29.0
Altamont MF,Delbarton RR,Reha Patel,Neg,29.7,29.8
BASIS Chandler RR,Robinson AB,Richard Gu,Neg,26.5,28.0
BASIS Chandler NJ,Valley Christian AK,Jyoti Balaji,Aff,27.8,27.6
Flintridge Prep ED,Dougherty Valley TT,Daniel Zheng,Neg,27.7,27.9
Newark Science KR,Bellevue Youth MY,Sumita Kalra,Aff,27.0,25.0
Harvard-Westlake JT,Flintridge Prep CX,Sebastian Rao,Aff,29.4,29.0
Cary Acad TB,Edgemont SS,Rashmi Rao,Neg,20.0,20.1
DuPont Manual HS    Youth Performing Arts SA,New Orleans Charter Science And Math LD,Deena McNamara,Neg,28.0,29.5
Gunn AL,Bellevue Youth IH,Sheetal Kanade,Aff,29.0,28.0
Papaya Valley SK,Equality Independent JM,Nolan Si,Aff,28.0,27.2
Palo Alto JG,West Des Moines Valley JC,Vik Maan,Neg,29.0,29.1
Galloway CD,Able2Shine ES,Blake Ziegler,Aff,29.4,28.7
Edgemont AG,Hill Country  WY,Gilsun Yu,Aff,29.0,28.5
Gunn IT,Newark Science ZC,Yin Thein,Aff,28.5,28.0
Dougherty Valley MJ,Holy Trinity Episcopal CH,Michael Caplan,Neg,27.0,29.0
Bellaire KG,Robinson FM,Jay Patel,Aff,30.0,29.7
Holy Trinity Episcopal AR,Sharks Independent KW,Cyris Lim,Neg,28.8,28.4
Golden State KB,Stuyvesant CW,Jesse Laitman,Aff,29.0,28.8
Park Vista CN,Stuyvesant GC,Haiet Ashar,Neg,27.4,28.3
