Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Westlake MR,Acton-Boxborough NK,Nathan Gong,Aff,29.7,29.6
Golden State AY,Washington-Liberty DM,YING LUO,Aff,24.0,22.0
Dougherty Valley MP,Mercer Island AW,Denise Vaughan,Neg,27.0,27.2
Jordan KV,Interlake YC,Nethmin Liyanage,Aff,28.6,27.9
Livingston EP,Stanford OHS SK,Jyoti Verma,Aff,27.0,26.0
Mercer Island JY,Flintridge Prep IL,Faizaan Dossani,Aff,27.8,26.9
Edgemont AP,North Allegheny KW,Naresh Kannambadi,Neg,28.0,28.5
Interlake BD,Newark Science AL,Scott Brown,Neg,29.2,30.0
Phillips Exeter Independent ES,Lexington RL,Elaine Dong,Neg,29.0,29.3
Thomas Independent AG,Golden State FL,Liang Chen,Aff,28.9,28.3
Concord Carlisle FZ,Heritage High WT,Nick Loew,Neg,29.3,29.4
Apple Valley JB,China-America International EY,Jasmin Vicente,Aff,28.5,27.5
Vestavia Hills MH,Golden State AA,Cyrus Jackson,Aff,29.0,28.9
Monta Vista AA,Lexington GC,Tyler Thur,Aff,29.0,28.8
William G. Enloe RN,Flintridge Prep EX,Fortune Agburuga,Neg,28.5,29.0
LAMP RR,Harker NB,Avery Dover,Neg,28.7,28.8
Sage Hill CC,Dougherty Valley CR,Keya Vijapure,Neg,29.9,30.0
Project Dialogue OX,Dougherty Valley AP,Alexis Sibanda,Neg,29.3,29.4
Coppell KT,Deerfield JF,Elizabeth Miani,Aff,30.0,28.8
Equality Independent RC,Amador Valley EM,Grace Kessler,Neg,28.9,29.3
Independent CL CL,Athenian EY,Eva Lamberson,Neg,29.9,30.0
Dougherty Valley AM,Village SZ,Conner Shih,Neg,28.9,29.5
Papaya Valley SK,Interlake JP,Chaz Espinal Wyche,Aff,28.0,27.9
Harker SD,MSTW Independent RS,Collin Goemmer,Neg,28.0,29.0
BASIS Scottsdale JV,Harker VL,Chris Paredes,Neg,28.7,28.9
Pinewood TA,Lexington AT,Davis Shedd,Neg,28.5,28.6
Harrison RP,Walt Whitman HZ,Hunter Harwood,Aff,29.8,29.3
Harrison AG,Monta Vista EY,Eleanora Lawrence,Neg,28.9,29.2
Colonial Forge SR,Cary Acad DH,ALICE CHU,Neg,29.0,30.0
Harker LC,Honor AN,Elijah Pitt,Aff,29.2,28.3
Project Dialogue WZ,Interlake EE,Edward Rumbos-Perez,Aff,28.5,28.0
Harrison JG,"University HS, Irvine RN",Cynthia Chen,Aff,30.0,29.9
Harrison BS,Memorial DX,David Wu,Aff,29.5,29.4
Davidson Academy Of Nevada IT,Wilcox SM,Antonina Clementi,Aff,28.0,27.0
Sage Hill AJ,Heritage High RL,Neelima Namburi,Aff,26.0,24.0
Christopher Columbus ND,Mercer Island BF,Peter Haynes,Aff,27.1,27.0
Millburn RD,Northwood JS,Sarah Ramcharan,Neg,27.8,28.0
Woodlands Independent RM,Aether IG,Huzefa Ghadiali,Neg,26.0,26.5
Dougherty Valley PN,Lexington NW,Praphulla Suryawanshi,Aff,28.5,28.3
Stratford Prep AZ,Midtown FB,Byoung Park,Neg,28.8,29.0
St Michael Albertville BD,Edgemont SU,Jacob Snyder,Neg,29.1,29.3
Phillips Exeter Independent RJ,Chantilly HG,Benjamin Lannis,Aff,27.0,26.0
Golden State RU,Lexington XH,Juan Cruz,Aff,29.8,29.5
Washington Independent WL,Horace Greeley AM,Jack Ave,Neg,29.9,30.0
Monta Vista HL,Chen independent EC,Susanna Yoo,Aff,28.0,27.0
Millard North GS,Sage Hill JS,Bob Yang,Neg,29.3,29.5
Harker SS,Lake Highland Prep GM,Jacob Nails,Aff,29.4,28.7
Woodlands Independent AH,Germantown Unaffiliated YK,Michael Zhou,Neg,29.3,29.5
Lynbrook YK,Greenwich LW,Ayman Badawy,Neg,28.9,29.1
Dougherty Valley NR,Lynbrook VV,Ron Davis,Neg,29.2,29.1
Sage Hill IH,Woodlands Independent SP,Victor Chen,Neg,28.5,28.6
Saratoga AK,Singhal Independent AS,Godslove Matthew,Aff,20.0,18.0
Travis B. Bryan EC,Dougherty Valley PA,Briajia Levi,Aff,29.0,28.9
Newark Science FB,Memorial CS,Amanda Ciocca,Neg,29.9,30.0
Lynbrook OM,Christopher Columbus MM,Bennett Dombcik,Neg,28.8,28.9
"Young Genius, Bay Area BL",Cypress Bay IK,Ling Zhao,Aff,28.0,27.0
Klein Oak JW,Vestavia Hills JR,Iris Chen,Aff,29.0,28.1
Dougherty Valley RM,Midtown HJ,Reyna Abhyankar,Neg,28.5,28.6
Trix Independent AY,Lake Highland Prep WH,Matthew St-Germain,Neg,28.5,28.6
Harker PG,Jordan FJ,Bryce Sheffield,Aff,29.6,29.5
Boston Latin RB,Meadow Glen VW,Elysian Orlando,Neg,29.0,29.1
Isidore Newman JD,Mira Loma KV,Aidan Etkin,Aff,29.0,28.1
Chantilly ST,Lexington AL,Bingquan Wang,Neg,28.8,29.0
Trinity Valley TS,Millburn LH,Michael Harris,Neg,28.0,28.2
Ridge SK,Unionville AS,Michael Lovaglio,Neg,28.9,29.0
Harker SY,Saratoga EV,Nathan Chu,Aff,29.8,29.1
