Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Loyola TH,Bronx Science AT,Ryan Morgan,Aff,29.0,28.7
Lake Highland Prep CG,Immaculate Heart MD,David Henning,Neg,27.9,28.2
Brophy VW,Hawken JK,Shyla Kannambadi,Neg,29.0,29.2
Bronx Science GG,Dougherty Valley SV,Aman Jha,Neg,28.5,28.7
Interlake OC,Marlborough CS,Garrett Bishop,Neg,28.6,29.0
Loyola UT,Elkins SS,Lesly De Anda,Aff,29.5,29.0
Cupertino Independent AC,Lake Highland Prep NA,Andrew Choi,Neg,28.4,28.9
Equality Independent DS,Lincoln-Sudbury TH,Raja Vairaashtak,Aff,26.0,24.0
Lake Buena Vista AR,Sharks Independent YC,Phoenix Pittman,Neg,29.3,29.4
Holy Trinity Episcopal AR,Altamont JS,Mariama Thiam,Neg,29.0,29.5
Edina SJ,BASIS Scottsdale SS,Riley Rees,Neg,28.6,28.8
Monta Vista EY,American Heritage Broward CW,Amanda Ciocca,Neg,29.3,29.4
Break CL,Sheboygan South CH,Remington Hicks,Neg,27.0,29.0
Awty International CX,Bellevue Youth KZ,Amanda Zhu,Aff,29.3,29.2
BASIS Silicon Valley YS,Lovejoy TK,Nicholas Ford,Aff,29.0,28.6
Saratoga SC,"Russellville HS - Russellville, AR MM",Sheri Scantlin,Neg,26.0,27.0
ADL VK,Berkeley DG,Cyrus Jackson,Neg,29.2,29.3
Bronx Science SS,BASIS Scottsdale AK,Zakai Petilon,Neg,29.5,28.0
Ridge AM,Georgians Independent PC,Carson Bath,Neg,28.8,29.0
Harrison AN,New Orleans Charter Science And Math LD,Akilah Akridge,Neg,29.5,30.0
Wayzata NS,Interlake KS,Neel Kanamangala,Aff,29.0,26.5
Bellevue Youth NW,Bronx Science JT,Vineet Shrivastava,Neg,28.0,28.3
Horace Greeley CC,Acton-Boxborough NK,Shruti Narayanabhatla,Neg,29.0,29.3
Palisades Charter SM,Harrison RP,Rob Sosa,Neg,28.9,29.3
Georgians Independent HJ,Pinewood TA,Spencer Anderson McElligott,Aff,28.3,27.5
Brophy MS,Oak Hills Institute MS,Ujwala Bhagavatula,Aff,30.0,28.0
Monta Vista HL,Northwood JS,Kavin Kumaravel,Neg,28.7,28.9
Walt Whitman HZ,Ridge MS,Eva Lamberson,Neg,29.2,29.5
New Orleans Charter Science And Math DN,Northern Valley AC,Xiangyu Gong,Neg,28.5,29.2
Harrison FW,Lynbrook ST,Joey Antonelli,Aff,29.0,28.9
Marlborough LS,Lynbrook OM,Henry Mitchell,Neg,29.3,29.5
Amador Valley LA,Lakeside SH,Shivani Chadha,Neg,28.0,29.0
Hill JG,Lakeside OT,Murali Sreedhar,Aff,28.9,27.2
Trojan Independent PM,"Russellville HS - Russellville, AR AC",Jeff Zhang,Neg,27.0,28.5
New Orleans Charter Science And Math JW,Bellevue Youth NWu,Jingai Wu,Neg,28.0,28.1
BASIS Scottsdale JV,Emerald AW,Isabella Maldia,Aff,29.0,28.0
Trojan Independent AA,Harrison JG,Karen Byron,Neg,29.1,29.3
Sharks Independent WL,BASIS Scottsdale TK,Mark Kivimaki,Neg,28.8,28.7
BASIS Silicon Valley JK,Golden State AA,Michael Caplan,Aff,30.0,28.0
Cabot KB,Papaya Valley SK,Balbir Kaur,Neg,28.0,29.0
Horace Greeley SR,Ridge SK,Isaac John,Aff,28.0,27.0
Immaculate Heart OA,Lynbrook AS,Kurt Huang,Neg,28.6,29.4
Altamont SB,Cary Acad PL,Philip Dai,Aff,28.7,28.6
Edgemont SU,Acton-Boxborough AK,Nirav Jaiswal,Neg,28.0,28.9
Marlborough RB,Village SL,Briajia Levi,Aff,28.9,28.7
Monta Vista SC,Immaculate Heart CM,Adam Mimou,Aff,29.0,28.8
Lakeside OX,Northern Valley HK,charlene Au,Aff,29.8,29.3
Golden State SS,Winston Churchill GL,Nathan Weimar,Neg,28.2,28.3
Loyola TG,Waring MB,Sim Low,Neg,28.6,28.8
Isidore Newman DC,BASIS Silicon Valley VP,Sonali Nicola,Aff,30.0,29.9
Sharks Independent WZ,Harrison AG,Gage Larson,Aff,30.0,29.0
Immaculate Heart IZ,Carnegie Vanguard SB,Vinay Vellore,Aff,30.0,29.9
Marlborough AK,Golden State AS,Raynee Bacorn,Aff,29.0,28.5
Harrison AGa,Horace Greeley AM,Luna Schultz,Neg,28.8,29.0
Lakeside PK,Mountain View AW,Wei Chen,Aff,28.0,27.5
BASIS Silicon Valley MD,Dougherty Valley SL,Gerard Grigsby,Neg,27.0,28.5
Vanguard AT,Altamont WM,Elvis Pineda,Neg,28.8,29.0
Lexington OO,Georgians Independent AS,Kumail Zaidi,Neg,28.0,28.1
Awty International DC,Dougherty Valley MV,Jimmy Wu,Aff,28.3,26.0
Able2Shine HH,Holy Trinity Episcopal CH,Jim Sydnor,Neg,27.8,28.8
Bronx Science LS,Dougherty Valley PN,Rose Larson,Aff,28.7,28.3
Wayzata BF,OCSA IL,David Guidry,Neg,28.2,29.4
Millburn LH,Sharks Independent JD,chan park,Aff,28.9,28.8
Lynbrook BZ,Bronx Science CH,Antonina Clementi,Aff,29.7,27.7
Northstar Academy HS - Newark JO,Marlborough SM,Pranjal Verma,Aff,29.0,28.8
Marlborough SS,Altamont JSh,Avery Dover,Aff,28.8,28.5
Cary Acad LM,Foothill AV,Patrick Maher,Aff,28.5,27.5
Interlake BA,,,Aff BYE,Aff BYE,
