Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Greenhill AK,Lexington RL,Sam Anderson,Neg,29.0,29.2
West Des Moines Valley JN,Edina VS,Malcolm Davis,Neg,28.4,28.8
Edina SJ,Cary Acad RM,Tamika Wiesner,Neg,28.0,29.5
Delores Taylor Arthur School for Young Men JB,Lakeville South EH,Temitope Ogundare,Neg,29.8,29.4
Germantown YK,Brookfield East YM,Kristin Neary,Aff,29.5,29.4
West Bend NM,West Des Moines Valley LV,Matthew Kumar-Montei,Neg,27.0,27.5
Seven Lakes VS,Greenwich LW,DH Henderson,Aff,29.5,29.3
Wayzata NB,West Des Moines Valley JW,Matthew St-Germain,Aff,28.5,28.4
West Des Moines Valley LR,Coppell KT,Andrew Ladhani,Neg,29.5,30.0
Summit CC,Edina AJ,Nine Abad,Aff,28.6,28.4
Walt Whitman HZ,Edina JB,Jonathan Meza,Aff,29.9,29.8
Mamaroneck SS,Edina SB,Nine Abad,Aff,28.9,28.6
Harvard-Westlake LD,Edina SV,Rodrigo Paramo,Aff,28.4,28.2
Neenah NB,Eden Prairie AB,Malcolm Davis,Aff,28.5,28.0
Newark Science AL,Lawrenceville MM,Rodrigo Paramo,Aff,28.7,28.6
Cary Acad DH,Neenah DB,Elyse Colihan,Neg,28.0,29.0
West Bend ER,Rosemount RS,David Coates,Aff,28.1,28.0
Concord Carlisle FZ,Westwood IX,Hannah Stafford,Aff,29.3,28.9
Robbinsdale Armstrong LD,Edina AK,DH Henderson,Neg,28.0,28.3
Bronx Science AR,Polytechnic AT,David Umstot,Neg,28.0,29.0
Eagan PK,Cary Acad RR,Daniella Mints,Neg,29.4,29.5
Eagan AH,East Chapel Hill AX,Danielle Schmitt,Neg,28.5,27.9
Rosemount SK,St Michael Albertville ZD,Kenneth Rieger,Neg,27.5,28.0
Renaissance CB,Robbinsdale Armstrong QH,Elyse Colihan,Aff,30.0,29.0
Edina RB,Andover EY,Aidan Etkin,Aff,28.0,28.2
St Michael Albertville BD,Eagan JK,Helen Moon,Neg,28.5,29.5
Edgemont AP,Barrington AC,Kate Totz,Neg,26.5,28.5
Eagan ET,Westwood AP,Helen Moon,Neg,29.4,29.5
Washington-Liberty DM,Edina BM,Sam Anderson,Neg,29.0,28.7
Flower Mound AM,Wayzata NS,Kate Totz,Aff,29.0,28.5
Greenhill MA,Eden Prairie AG,Jonathan Alston,Aff,29.0,27.5
Acton-Boxborough AK,Edina IM,Ron Davis,Neg,28.5,30.0
St Croix Prep BA,Harrison JG,Andrew Ladhani,Neg,29.5,30.0
Jordan KV,Neenah KH,Nicholas Copland,Aff,30.0,29.0
Brophy TJ,Lexington MS,Temitope Ogundare,Aff,29.8,29.7
Wayzata JP,Bronx Science AB,Emma Sasser,Neg,28.9,29.0
Coppell SK,Harvard-Westlake KM,Skye Spindler,Aff,29.3,29.1
Walt Whitman SC,Wayzata BF,Daniel Wochnick,Neg,28.1,28.4
Lakeville South AY,Brophy YS,Jonathan Alston,Aff,28.0,27.0
Lawrenceville TH,Sage Oak Charter AK,Kristin Neary,Aff,28.7,28.5
Neenah AL,St Croix Prep AD,Ron Davis,Aff,28.1,28.0
Greenhill DM,Edina EH,Hannah Stafford,Aff,28.9,27.8
Jordan FJ,Harvard-Westlake AM,Skye Spindler,Aff,29.9,28.0
Seven Lakes CO,Bronx Science SL,Robyn Brody,Aff,30.0,28.0
West Des Moines Valley LS,Summit MR,Matthew Kumar-Montei,Aff,28.5,28.0
West Bend DG,Rosemount CL,Matthew St-Germain,Aff,28.3,27.8
Greenhill SK,Holy Trinity Episcopal RP,Daniel Wochnick,Aff,29.8,29.5
Acton-Boxborough NK,Homestead WB,Calvin McMahon,Neg,25.0,27.0
,Neenah JB,,Neg BYE,Neg BYE,
