Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Mamaroneck SS,Delores Taylor Arthur School for Young Men JB,Malcolm Davis,Neg,29.4,29.5
Bronx Science AR,Edina SJ,Matthew St-Germain,Aff,28.6,28.5
Edgemont AP,West Des Moines Valley JN,DH Henderson,Neg,28.0,28.9
Edina BM,Eagan PK,David Umstot,Neg,28.0,29.0
Eagan ET,West Bend NM,Ron Davis,Neg,28.0,28.5
Germantown YK,Concord Carlisle FZ,Jonathan Alston,Neg,28.4,28.7
Edina AK,Neenah NB,Vontrez White,Aff,29.1,29.3
Westwood IX,Cary Acad DH,David McGinnis,Neg,26.7,27.1
Cary Acad RR,Brookfield East YM,Malcolm Davis,Aff,29.2,28.4
Edina IM,East Chapel Hill AX,Hannah Stafford,Neg,28.0,28.4
Jordan KV,Coppell KT,Danielle Schmitt,Aff,29.8,29.5
Eagan AH,Summit MR,Patrick Tapia,Neg,28.8,29.7
Lawrenceville MM,Brophy YS,Temitope Ogundare,Aff,29.3,28.9
Neenah DB,Edina JB,Kristin Neary,Neg,29.5,29.6
Renaissance CB,Lawrenceville TH,Vontrez White,Aff,29.4,29.3
St Croix Prep BA,Edina RB,Nicholas Copland,Aff,30.0,29.5
Edina VS,Wayzata BF,Elyse Colihan,Aff,29.0,28.0
West Des Moines Valley JW,Robbinsdale Armstrong QH,Calvin McMahon,Neg,26.0,26.5
Lexington RL,Greenhill SK,Mark Ahlstrom,Aff,28.9,28.5
Edina AJ,Eden Prairie AB,Kate Totz,Aff,28.0,27.5
Harvard-Westlake AM,Washington-Liberty DM,Calvin McMahon,Aff,25.5,26.0
Barrington AC,Acton-Boxborough NK,Daniel Wochnick,Neg,29.7,30.0
Flower Mound AM,Harvard-Westlake LD,Skye Spindler,Neg,29.0,29.5
Greenwich LW,Greenhill DM,Sam Anderson,Aff,28.9,28.7
Wayzata JP,Edina SB,Matthew St-Germain,Neg,28.5,28.6
Bronx Science AB,West Bend ER,Daniella Mints,Aff,29.0,28.0
Eagan JK,Walt Whitman SC,Jack Steele,Aff,29.0,28.9
St Croix Prep AD,Edina SV,Elyse Colihan,Neg,28.5,29.0
Wayzata NB,Greenhill AK,Jonathan Alston,Neg,28.0,29.2
Seven Lakes CO,Summit CC,Temitope Ogundare,Neg,28.3,28.8
Rosemount SK,Robbinsdale Armstrong LD,Hetal Patel,Neg,28.1,28.5
West Bend DG,West Des Moines Valley LV,Mahender Ginuga,Aff,29.0,27.0
Greenhill MA,Newark Science AL,Hannah Stafford,Neg,29.0,29.4
Lakeville South AY,Walt Whitman HZ,Danielle Schmitt,Neg,28.7,29.2
Sage Oak Charter AK,Brophy TJ,Kacee Wells,Neg,28.9,29.3
Neenah KH,Lexington MS,Aidan Etkin,Neg,28.7,29.2
Eden Prairie AG,Neenah JB,Zi Wang,Aff,28.0,27.5
Harvard-Westlake KM,Neenah AL,Patrick Tapia,Aff,29.0,28.7
Edina EH,Rosemount RS,David Umstot,Neg,27.0,28.0
Homestead WB,Seven Lakes VS,Daniel Wochnick,Neg,28.8,29.6
West Des Moines Valley LS,Coppell SK,Mark Kivimaki,Aff,28.8,28.5
St Michael Albertville BD,Rosemount CL,Tamika Wiesner,Aff,27.0,26.5
Westwood AP,Holy Trinity Episcopal RP,Kacee Wells,Neg,27.0,29.0
Harrison JG,Wayzata NS,Sam Anderson,Aff,29.5,28.6
St Michael Albertville ZD,Cary Acad RM,Mahender Ginuga,Neg,29.0,30.0
Jordan FJ,Lakeville South EH,Mark Kivimaki,Neg,28.9,28.8
Acton-Boxborough AK,West Des Moines Valley LR,Emma Sasser,Aff,28.0,27.0
Polytechnic AT,Bronx Science SL,DH Henderson,Aff,28.8,28.7
,Andover EY,,Neg BYE,Neg BYE,
