Aff,Neg,Judge,Win,"Aff								Points","Neg								Points"
Sage Oak Charter AK,Eagan ET,Elyse Colihan,Aff,29.0,28.5
West Des Moines Valley LV,Harvard-Westlake AM,Nicholas Copland,Neg,27.0,28.0
Jordan KV,Washington-Liberty DM,Jonathan Meza,Aff,30.0,29.9
Robbinsdale Armstrong LD,Neenah JB,Robyn Brody,Aff,30.0,26.0
Edina SJ,Lawrenceville TH,DH Henderson,Neg,28.5,29.0
Edina JB,Lexington RL,Nine Abad,Neg,28.8,28.9
Edina VS,Cary Acad RM,Kate Totz,Aff,28.5,28.0
Robbinsdale Armstrong QH,Walt Whitman SC,Emma Sasser,Neg,28.9,29.0
Acton-Boxborough AK,Cary Acad RR,Conal Thomas-McGinnis,Neg,29.4,30.0
Greenhill DM,Polytechnic AT,David Coates,Aff,28.6,28.5
East Chapel Hill AX,Cary Acad DH,Malcolm Davis,Aff,28.9,28.8
Flower Mound AM,Harrison JG,DH Henderson,Aff,29.0,29.4
West Des Moines Valley LS,St Michael Albertville BD,Joseph Annareddy,Aff,28.0,27.0
Coppell SK,Eagan AH,Matthew Kumar-Montei,Aff,28.0,27.0
Bronx Science SL,Brophy TJ,Mark Ahlstrom,Aff,29.0,28.8
Mamaroneck SS,Neenah KH,Calvin McMahon,Neg,25.0,26.0
Edina BM,Neenah NB,Temitope Ogundare,Neg,28.4,28.8
Newark Science AL,West Bend NM,Patrick Tapia,Aff,29.5,28.8
Summit CC,Edina RB,Chaz Espinal Wyche,Aff,29.0,28.9
Edina AJ,West Des Moines Valley JN,Andrew Ladhani,Aff,29.5,28.5
Walt Whitman HZ,St Croix Prep BA,Vik Maan,Aff,29.8,28.7
Greenhill SK,Wayzata JP,David Coates,Aff,29.5,27.0
Wayzata BF,Acton-Boxborough NK,Hannah Stafford,Neg,27.9,28.3
Edina SB,Jordan FJ,Vontrez White,Neg,29.3,29.5
Delores Taylor Arthur School for Young Men JB,Barrington AC,Matthew Kumar-Montei,Aff,29.0,28.5
Holy Trinity Episcopal RP,Coppell KT,Chaz Espinal Wyche,Aff,29.2,28.9
Greenhill AK,Bronx Science AB,Calvin McMahon,Aff,26.0,27.0
Germantown YK,Greenwich LW,Malcolm Davis,Neg,29.0,29.7
West Bend ER,Edina AK,Shreya Joshi,Neg,29.3,29.2
Edgemont AP,Wayzata NS,Jack Steele,Neg,28.0,28.9
St Croix Prep AD,Lexington MS,Nicholas Copland,Aff,29.5,28.0
St Michael Albertville ZD,Brookfield East YM,Matthew St-Germain,Neg,27.8,28.0
West Des Moines Valley JW,Seven Lakes CO,Sam Anderson,Neg,28.6,28.8
Brophy YS,Westwood AP,Hannah Stafford,Aff,27.9,27.6
Edina EH,Harvard-Westlake KM,Rodrigo Paramo,Neg,28.3,28.9
Rosemount CL,Eagan PK,Joe Schmitt,Neg,27.0,28.5
Eden Prairie AG,Eagan JK,Daniella Mints,Aff,29.0,28.5
Andover EY,Neenah DB,Matthew St-Germain,Neg,28.0,28.3
West Des Moines Valley LR,Neenah AL,Joseph Annareddy,Neg,27.0,28.0
Greenhill MA,Edina IM,Sam Anderson,Aff,28.8,28.7
Lawrenceville MM,Rosemount SK,Mark Ahlstrom,Aff,28.9,27.0
West Bend DG,Homestead WB,Vontrez White,Neg,28.7,28.8
Lakeville South EH,Wayzata NB,Jonathan Meza,Aff,28.7,28.6
Westwood IX,Lakeville South AY,Daniel Wochnick,Neg,28.8,28.5
Bronx Science AR,Harvard-Westlake LD,Nine Abad,Neg,28.6,28.7
Rosemount RS,Edina SV,Temitope Ogundare,Neg,27.8,28.3
Eden Prairie AB,Concord Carlisle FZ,,"Aff FFT																									Neg BYE","Aff FFT																									Neg BYE",
Seven Lakes VS,Summit MR,,"Aff BYE																									Neg BYE","Aff BYE																									Neg BYE",
Renaissance CB,,,,,
